spikerate,info,index,genotype,months
15,21.5614880655138,104,WT,0
30.5555555555556,34.5693408373038,111,WT,0
34.7777777777778,32.5130744048903,125,WT,0
31.4444444444444,31.2193699701307,128,WT,0
18,24.7183051140676,145,WT,0
16.5555555555556,22.5006584657786,157,WT,0
29.6666666666667,23.9409223427565,162,WT,0
16.4444444444444,23.4430721678648,164,WT,0
31.1111111111111,34.5711630714714,188,WT,0
17.5555555555556,23.3411551655599,189,WT,0
27.6666666666667,27.5243649650077,195,WT,0
28.1111111111111,29.2014395329667,232,WT,0
29.8888888888889,32.4394568479278,245,WT,0
35.4444444444444,20.5356920661389,248,WT,0
24.3333333333333,24.5083714928691,31,Degenerative,1
13.3333333333333,17.6568530656248,39,Degenerative,1
17.8888888888889,21.0388492250248,40,Degenerative,1
25.1111111111111,21.490701155393,45,Degenerative,1
12.1111111111111,15.4911119740312,49,Degenerative,1
13,16.221451927502,50,Degenerative,1
35,20.2412910286191,55,Degenerative,1
14.3333333333333,17.1001341039157,57,Degenerative,1
11.5555555555556,15.0799628491578,64,Degenerative,1
16.8888888888889,15.6217240030497,74,Degenerative,1
24.3333333333333,20.9236253928787,75,Degenerative,1
51.3333333333333,31.4615561644736,101,Degenerative,1
26.6666666666667,25.4307855051911,110,Degenerative,1
10.4444444444444,15.1866441340476,124,Degenerative,1
18.4444444444444,17.3373659820575,129,Degenerative,1
17.6666666666667,23.6892127658638,149,Degenerative,1
50.4444444444444,14.1635168037455,153,Degenerative,1
23.7777777777778,22.3566631711712,165,Degenerative,1
8.11111111111111,14.073449230623,180,Degenerative,1
13.4444444444444,17.9813804844437,186,Degenerative,1
21.2222222222222,20.4216220454365,188,Degenerative,1
10.6666666666667,15.5509682858906,192,Degenerative,1
10,18.3182509240928,204,Degenerative,1
20.4444444444444,14.9739194208123,207,Degenerative,1
20.6666666666667,14.5369533797109,210,Degenerative,1
20.7777777777778,15.5808354659563,224,Degenerative,1
16.2222222222222,21.0702783298447,227,Degenerative,1
9.66666666666667,15.3622982206355,232,Degenerative,1
33.2222222222222,21.9774946683831,234,Degenerative,1
38.2222222222222,23.8119688034417,238,Degenerative,1
18.2222222222222,19.3920013788381,248,Degenerative,1
39.1111111111111,29.5255541097148,270,Degenerative,1
8.77777777777778,15.2311231654051,274,Degenerative,1
15.8888888888889,19.3636709734888,278,Degenerative,1
10,15.721987910511,285,Degenerative,1
31.5555555555556,16.8165163440559,302,Degenerative,1
37.1111111111111,14.3615428462216,310,Degenerative,1
20.1111111111111,15.6495083353286,323,Degenerative,1
27,17.6354890264971,330,Degenerative,1
21.8888888888889,18.221024284314,335,Degenerative,1
33.4444444444444,15.6139772622758,348,Degenerative,1
19.1111111111111,13.7455297932103,358,Degenerative,1
29.2222222222222,14.5880162648474,380,Degenerative,1
24.5555555555556,20.1686595943444,381,Degenerative,1
18.1111111111111,15.486935158089,387,Degenerative,1
36,29.7468224708026,393,Degenerative,1
18.5555555555556,19.377348590921,403,Degenerative,1
20.6666666666667,16.7533364368737,405,Degenerative,1
20.8888888888889,15.6657906880396,411,Degenerative,1
20.5555555555556,14.0139220364449,413,Degenerative,1
12.8888888888889,16.6067731213037,416,Degenerative,1
22.4444444444444,16.0753642977896,452,Degenerative,1
14.3333333333333,15.1269074467567,471,Degenerative,1
34.6666666666667,26.2955619662354,475,Degenerative,1
26.1111111111111,17.6228661896252,481,Degenerative,1
13.6666666666667,15.8767543958364,484,Degenerative,1
17.1111111111111,18.4269554929097,486,Degenerative,1
12.6666666666667,16.5839264451176,489,Degenerative,1
39.2222222222222,18.0976998091791,492,Degenerative,1
15.3333333333333,16.7812192128727,541,Degenerative,1
22.2222222222222,21.7271492636146,588,Degenerative,1
23.2222222222222,18.641830268286,83,Degenerative,1
24.2222222222222,27.3762188576322,98,Degenerative,1
29.7777777777778,22.1960570431913,102,Degenerative,1
15,19.600691368592,107,Degenerative,1
17,18.0715513669491,152,Degenerative,1
15.4444444444444,18.9535527615448,154,Degenerative,1
22.3333333333333,25.9147676655085,174,Degenerative,1
28.7777777777778,22.4399861617512,175,Degenerative,1
19,18.3997756498827,206,Degenerative,1
17.4444444444444,19.2592532923392,208,Degenerative,1
15.2222222222222,20.3310460952409,244,Degenerative,1
34.3333333333333,20.2358452076556,246,Degenerative,1
57,34.6698976208324,300,Degenerative,1
37.7777777777778,27.7826365182983,311,Degenerative,1
25,24.7904363295694,327,Degenerative,1
20.1111111111111,23.7386808307562,330,Degenerative,1
19.4444444444444,23.263679882244,333,Degenerative,1
42.3333333333333,23.6123922877442,337,Degenerative,1
30.3333333333333,26.5636692384631,342,Degenerative,1
27,31.2100005645723,344,Degenerative,1
32.4444444444444,23.8316663042098,346,Degenerative,1
27.8888888888889,21.5244853111087,347,Degenerative,1
18.7777777777778,24.2669796935054,348,Degenerative,1
25.6666666666667,22.5601789401069,352,Degenerative,1
40.2222222222222,30.0677315115686,361,Degenerative,1
43.2222222222222,26.3825323107285,371,Degenerative,1
31.8888888888889,31.2685357658173,375,Degenerative,1
18,24.4350685401643,385,Degenerative,1
38.3333333333333,31.0652879145821,386,Degenerative,1
10,18.285709687907,388,Degenerative,1
20.6666666666667,17.8790857722866,389,Degenerative,1
44.8888888888889,28.6304143898492,390,Degenerative,1
45.2222222222222,29.4935217951936,393,Degenerative,1
27.5555555555556,31.6673838696681,394,Degenerative,1
27.4444444444444,18.667934241465,407,Degenerative,1
24.4444444444444,19.8632140568085,417,Degenerative,1
32.8888888888889,25.4893377862226,427,Degenerative,1
19.1111111111111,26.296638354403,431,Degenerative,1
31.1111111111111,30.8834110309294,434,Degenerative,1
27.5555555555556,18.507723960141,435,Degenerative,1
31,31.3626390991121,437,Degenerative,1
30.7777777777778,27.5122477874415,442,Degenerative,1
28,26.221338481446,445,Degenerative,1
41.5555555555556,30.6238498872542,455,Degenerative,1
29.6666666666667,34.3701405481068,456,Degenerative,1
29.5555555555556,29.2057210841464,458,Degenerative,1
38.6666666666667,29.9635610680742,459,Degenerative,1
23.8888888888889,25.218441839121,460,Degenerative,1
48.8888888888889,37.4600952284367,471,Degenerative,1
32,25.3265313978016,484,Degenerative,1
28.1111111111111,19.3842954879782,489,Degenerative,1
20.3333333333333,20.3083297075595,490,Degenerative,1
38.2222222222222,25.0745920663871,506,Degenerative,1
34.1111111111111,24.7875145910549,509,Degenerative,1
31,26.7397846305279,513,Degenerative,1
23,24.6186411939826,514,Degenerative,1
12.4444444444444,19.3694340629181,4,Degenerative,1
41.2222222222222,29.9556312431018,23,Degenerative,1
38.6666666666667,44.4829108779806,41,Degenerative,1
32.4444444444444,35.0657762279618,79,Degenerative,1
44.1111111111111,35.7134736486162,80,Degenerative,1
58.5555555555556,45.4391977103092,95,Degenerative,1
57.7777777777778,48.255597182029,99,Degenerative,1
21.7777777777778,25.6284768130746,101,Degenerative,1
24.4444444444444,22.7147735047134,104,Degenerative,1
31,36.4032130419996,108,Degenerative,1
36.4444444444444,34.5538516872715,111,Degenerative,1
30.8888888888889,41.9772258870141,120,Degenerative,1
61.2222222222222,46.735492925511,129,Degenerative,1
12.6666666666667,24.3539624783128,135,Degenerative,1
35.1111111111111,43.0910949164712,148,Degenerative,1
11.5555555555556,20.8115027040862,152,Degenerative,1
33.8888888888889,21.825354501706,169,Degenerative,1
37.1111111111111,41.3766918997081,172,Degenerative,1
23.5555555555556,19.2239302388682,176,Degenerative,1
47.2222222222222,35.1855456742081,192,Degenerative,1
20.2222222222222,19.7033891117293,197,Degenerative,1
31.1111111111111,38.8655249452774,209,Degenerative,1
30.3333333333333,38.1486689765259,224,Degenerative,1
22.2222222222222,26.4393444342905,245,Degenerative,1
32.5555555555556,32.5331465579125,246,Degenerative,1
36.8888888888889,24.5813546018578,248,Degenerative,1
35.2222222222222,38.4583568391455,263,Degenerative,1
30,35.1863982760476,265,Degenerative,1
32.2222222222222,37.799837726568,266,Degenerative,1
53.1111111111111,41.9780941211301,270,Degenerative,1
10.1111111111111,19.1728879069075,284,Degenerative,1
55.5555555555556,41.8496165476211,285,Degenerative,1
18,22.8397812129626,288,Degenerative,1
35,33.93005739489,295,Degenerative,1
11.1111111111111,19.4666147274099,305,Degenerative,1
11.1111111111111,20.2237726752078,325,Degenerative,1
38.8888888888889,25.6366296720748,332,Degenerative,1
33.3333333333333,23.611353425419,345,Degenerative,1
42.7777777777778,31.2334711499816,356,Degenerative,1
30.3333333333333,30.6475142116201,379,Degenerative,1
23.8888888888889,29.3218515403713,409,Degenerative,1
43.3333333333333,28.9729835605421,417,Degenerative,1
52.7777777777778,39.471955179855,432,Degenerative,1
10.5555555555556,19.6681293886158,433,Degenerative,1
55.8888888888889,40.7600895627905,457,Degenerative,1
17.1111111111111,26.0989322264891,472,Degenerative,1
19.4444444444444,19.5191751108311,478,Degenerative,1
16.1111111111111,25.8156627084474,480,Degenerative,1
24,19.4547983005452,500,Degenerative,1
25.1111111111111,32.4690164402598,502,Degenerative,1
55.7777777777778,40.5806897822122,509,Degenerative,1
14.4444444444444,23.7499614969459,521,Degenerative,1
41.4444444444444,44.4729196508542,522,Degenerative,1
32,36.5164235935855,546,Degenerative,1
31.1111111111111,36.0632713790564,547,Degenerative,1
48.8888888888889,42.3349047657866,550,Degenerative,1
33.8888888888889,13.5760747000639,105,Degenerative,2
11.2222222222222,10.9382697216527,106,Degenerative,2
29.4444444444444,17.4470561117209,114,Degenerative,2
34,24.3211898050843,120,Degenerative,2
7,14.2506653871357,121,Degenerative,2
9.44444444444444,9.62235542021513,123,Degenerative,2
7.11111111111111,13.5722064732986,124,Degenerative,2
36.2222222222222,25.4973351237969,138,Degenerative,2
22.4444444444444,12.2185569525943,143,Degenerative,2
7.22222222222222,11.737483711676,144,Degenerative,2
6.11111111111111,9.98333884582737,145,Degenerative,2
15.8888888888889,19.1458163770333,158,Degenerative,2
15.1111111111111,11.8140178457544,159,Degenerative,2
18.4444444444444,16.0789401114301,160,Degenerative,2
8.88888888888889,10.024718914824,164,Degenerative,2
27.1111111111111,20.0760126686608,172,Degenerative,2
4.11111111111111,9.28290538381771,177,Degenerative,2
5,10.9211833090807,186,Degenerative,2
6.44444444444444,10.1163270969628,194,Degenerative,2
49.3333333333333,24.9290499840233,205,Degenerative,2
18.2222222222222,10.3041425061294,208,Degenerative,2
22.4444444444444,12.772133215111,209,Degenerative,2
6,12.7862535320328,213,Degenerative,2
9,10.0959782510003,238,Degenerative,2
17.4444444444444,28.1988964644349,245,Degenerative,2
33.2222222222222,19.157903825421,307,Degenerative,2
6.66666666666667,10.7682657465573,325,Degenerative,2
30.2222222222222,17.5092925050072,336,Degenerative,2
39.5555555555556,32.332877821531,340,Degenerative,2
16.3333333333333,23.4433299853617,341,Degenerative,2
7.88888888888889,12.8869401244714,346,Degenerative,2
15.6666666666667,9.86737370936503,355,Degenerative,2
32.4444444444444,36.2624569725558,356,Degenerative,2
10.2222222222222,19.1794987333066,362,Degenerative,2
5.55555555555556,11.2623166929986,369,Degenerative,2
55.2222222222222,34.5541982959761,373,Degenerative,2
30.3333333333333,20.5103046670641,389,Degenerative,2
10.2222222222222,16.0696909822673,392,Degenerative,2
5.22222222222222,9.94372971519957,393,Degenerative,2
8.66666666666667,14.1999385146837,415,Degenerative,2
6.55555555555556,11.4571004694508,417,Degenerative,2
26.8888888888889,19.9062407249652,418,Degenerative,2
53.4444444444444,45.6451329987287,420,Degenerative,2
14.7777777777778,21.1130949446991,424,Degenerative,2
19.4444444444444,12.8356645923188,439,Degenerative,2
11.2222222222222,11.3255640396255,443,Degenerative,2
18.1111111111111,10.1394761757459,460,Degenerative,2
37.2222222222222,25.4524037560791,74,Degenerative,2
33,31.1547864387702,76,Degenerative,2
18.1111111111111,29.3822517129383,84,Degenerative,2
13.2222222222222,23.0227894773634,94,Degenerative,2
38.6666666666667,33.9871136504535,125,Degenerative,2
34.2222222222222,21.8231244466323,144,Degenerative,2
23.7777777777778,33.4740111236798,148,Degenerative,2
47.3333333333333,49.9295631636561,190,Degenerative,2
27.3333333333333,28.0024824643736,227,Degenerative,2
49.5555555555556,36.7308984461593,238,Degenerative,2
47.1111111111111,50.7883206555262,239,Degenerative,2
54,49.745619526167,248,Degenerative,2
39.4444444444444,29.3141282745685,260,Degenerative,2
41.5555555555556,36.1716587896749,261,Degenerative,2
42.6666666666667,41.1578920696338,271,Degenerative,2
39.7777777777778,31.1814147659186,277,Degenerative,2
30,28.4345363046917,283,Degenerative,2
28.5555555555556,27.5270856000711,290,Degenerative,2
38.7777777777778,40.2848373948777,297,Degenerative,2
35.4444444444444,22.8507961336321,303,Degenerative,2
34.4444444444444,32.5752573291765,305,Degenerative,2
33.8888888888889,32.8071938291336,306,Degenerative,2
22.6666666666667,24.8503792894201,309,Degenerative,2
26.2222222222222,28.7636142218044,311,Degenerative,2
39.7777777777778,25.7573702965302,319,Degenerative,2
35.3333333333333,33.1481640159785,323,Degenerative,2
20.3333333333333,22.13659933516,324,Degenerative,2
40,24.2143309365042,332,Degenerative,2
35.5555555555556,33.4050314346207,335,Degenerative,2
25.5555555555556,21.4257859274743,348,Degenerative,2
40.5555555555556,36.5650628338251,351,Degenerative,2
40.7777777777778,38.3939445362853,352,Degenerative,2
22.2222222222222,31.8197585261351,353,Degenerative,2
25.6666666666667,22.7698436334956,356,Degenerative,2
35.2222222222222,24.3283892410941,357,Degenerative,2
27.6666666666667,32.7179399351812,360,Degenerative,2
40.7777777777778,42.8150187875087,366,Degenerative,2
22.1111111111111,22.8789588196333,369,Degenerative,2
23.1111111111111,24.3690008933182,370,Degenerative,2
39.2222222222222,26.7929715002112,376,Degenerative,2
32.6666666666667,21.9345967613456,378,Degenerative,2
24.1111111111111,25.1520708027627,384,Degenerative,2
42,34.7913367522375,387,Degenerative,2
46.4444444444444,33.6519964593744,388,Degenerative,2
34.3333333333333,39.49540487765,389,Degenerative,2
22.2222222222222,22.5834805435902,390,Degenerative,2
23.6666666666667,22.880456722091,394,Degenerative,2
19.1111111111111,25.8024836635327,405,Degenerative,2
16.3333333333333,25.0438634688569,414,Degenerative,2
25.3333333333333,24.0712221301135,422,Degenerative,2
15.8888888888889,22.0426367850052,425,Degenerative,2
38.5555555555556,30.0450222643164,433,Degenerative,2
27.5555555555556,24.1427858381258,442,Degenerative,2
31.8888888888889,31.6935397219236,448,Degenerative,2
42.6666666666667,39.3422503520533,459,Degenerative,2
43,41.051415521389,460,Degenerative,2
27.3333333333333,32.3037445596262,465,Degenerative,2
32.3333333333333,33.0973852102196,475,Degenerative,2
22.6666666666667,24.137647191318,484,Degenerative,2
19.3333333333333,25.4302628374102,485,Degenerative,2
12,11.1035730901788,11,Degenerative,2
13.6666666666667,10.7144079394465,22,Degenerative,2
32.4444444444444,29.6291667781491,28,Degenerative,2
17.6666666666667,18.2291606898462,29,Degenerative,2
41.8888888888889,25.5161067042344,37,Degenerative,2
12.2222222222222,21.929385809032,38,Degenerative,2
54.2222222222222,30.4519655574686,39,Degenerative,2
16.7777777777778,11.045647805486,40,Degenerative,2
11,20.0599591781968,44,Degenerative,2
12.6666666666667,18.9444412732824,53,Degenerative,2
26.6666666666667,25.6092349947897,75,Degenerative,2
7.11111111111111,13.2406827487278,80,Degenerative,2
35.4444444444444,30.5614857994688,85,Degenerative,2
13,15.7580450022802,86,Degenerative,2
40.1111111111111,32.9950155201601,90,Degenerative,2
6.55555555555556,11.3926250208138,94,Degenerative,2
36.6666666666667,40.9394034610702,108,Degenerative,2
46.1111111111111,21.8926725173397,113,Degenerative,2
13.6666666666667,11.012414201526,114,Degenerative,2
44.6666666666667,37.0677691021087,116,Degenerative,2
17.2222222222222,27.455413610213,149,Degenerative,2
6.77777777777778,10.7054457001162,150,Degenerative,2
13.6666666666667,14.8621625939646,151,Degenerative,2
7.22222222222222,14.5341708691536,152,Degenerative,2
53.3333333333333,26.1283808566487,161,Degenerative,2
57.6666666666667,39.2661292200121,162,Degenerative,2
8.44444444444444,11.2789128547886,168,Degenerative,2
17,24.0633682502094,173,Degenerative,2
63.8888888888889,42.0128831167555,187,Degenerative,2
51.8888888888889,37.2547997310726,207,Degenerative,2
23.4444444444444,14.5445237221032,230,Degenerative,2
13.4444444444444,11.0478422656438,235,Degenerative,2
7.11111111111111,14.9362224726208,244,Degenerative,2
30.6666666666667,33.1481948062032,264,Degenerative,2
27.3333333333333,33.2314345392247,269,Degenerative,2
10.4444444444444,11.3705527879072,276,Degenerative,2
9.66666666666667,10.5326748948607,277,Degenerative,2
9,11.2685580566191,281,Degenerative,2
17.4444444444444,14.3147148010061,327,Degenerative,2
45.1111111111111,42.6948958166459,338,Degenerative,2
16,14.5576052572562,339,Degenerative,2
29.8888888888889,35.3958679408652,351,Degenerative,2
6.22222222222222,11.5754866227711,361,Degenerative,2
11.1111111111111,10.3645721033665,400,Degenerative,2
17.4444444444444,18.420468109218,411,Degenerative,2
22.2222222222222,22.6200036745341,412,Degenerative,2
26.7777777777778,32.4707573859073,427,Degenerative,2
27.5555555555556,25.5835275089325,428,Degenerative,2
14.4444444444444,21.0299093475201,429,Degenerative,2
33.3333333333333,34.3695548147197,439,Degenerative,2
9.55555555555556,10.5647600092166,440,Degenerative,2
21.8888888888889,33.6265664503033,443,Degenerative,2
64.4444444444444,45.074800310419,452,Degenerative,2
5.77777777777778,10.5926763183223,463,Degenerative,2
9.22222222222222,16.2968406041453,473,Degenerative,2
39.1111111111111,29.6064134310659,475,Degenerative,2
67.8888888888889,50.6922863445865,476,Degenerative,2
45,31.1331905605149,482,Degenerative,2
9.88888888888889,13.4055439387305,494,Degenerative,2
17.4444444444444,14.2085693226299,496,Degenerative,2
39.6666666666667,19.5675533509412,546,Degenerative,2
12.5555555555556,19.0944550669753,549,Degenerative,2
13.7777777777778,18.8097532354269,550,Degenerative,2
30.3333333333333,30.7081542275488,610,Degenerative,2
8.77777777777778,15.8452474785788,620,Degenerative,2
5.88888888888889,11.6802490174886,47,Degenerative,3
3.77777777777778,7.54126305259025,50,Degenerative,3
4,8.54038350585052,71,Degenerative,3
4.44444444444444,9.46718026648235,72,Degenerative,3
13.8888888888889,12.8267506767695,103,Degenerative,3
11.2222222222222,12.5046424030292,116,Degenerative,3
3.77777777777778,6.50527248344565,141,Degenerative,3
31.7777777777778,19.3704266302329,150,Degenerative,3
4.77777777777778,5.60657389985721,151,Degenerative,3
20.2222222222222,33.4294559436454,171,Degenerative,3
9.77777777777778,10.6944829941965,172,Degenerative,3
15.2222222222222,23.587024543612,200,Degenerative,3
25.4444444444444,16.8835606020809,223,Degenerative,3
21.5555555555556,15.2481870759543,234,Degenerative,3
12.3333333333333,8.84440906222301,235,Degenerative,3
13.5555555555556,14.5507744215874,243,Degenerative,3
21.8888888888889,18.5330213775345,247,Degenerative,3
17.5555555555556,15.9162766884294,252,Degenerative,3
9.66666666666667,9.78725440566477,254,Degenerative,3
55.1111111111111,28.0655785065111,279,Degenerative,3
40.1111111111111,27.0239362556482,281,Degenerative,3
8.55555555555556,9.42765736565409,282,Degenerative,3
7.55555555555556,8.0307727926392,292,Degenerative,3
11,6.34623625206458,312,Degenerative,3
31,19.7265828124345,328,Degenerative,3
46.6666666666667,30.1245682264163,342,Degenerative,3
30.2222222222222,19.6430402798015,352,Degenerative,3
12.1111111111111,21.9208952074811,410,Degenerative,3
31.5555555555556,29.4366837439454,413,Degenerative,3
23.4444444444444,13.8206494603271,419,Degenerative,3
16.1111111111111,6.49031640180445,421,Degenerative,3
6.22222222222222,6.20011253341573,437,Degenerative,3
6.11111111111111,7.91199750106706,444,Degenerative,3
7.66666666666667,15.6718398592192,445,Degenerative,3
4.66666666666667,6.04818825294045,446,Degenerative,3
6.11111111111111,12.4810207634339,448,Degenerative,3
4.33333333333333,5.62377332434207,454,Degenerative,3
18.5555555555556,14.6916007243038,455,Degenerative,3
5,6.33660175558663,458,Degenerative,3
27.4444444444444,16.5117348831079,465,Degenerative,3
37,43.2217840126305,474,Degenerative,3
4.44444444444444,9.06988259198646,484,Degenerative,3
16.2222222222222,18.5637681730793,500,Degenerative,3
5.22222222222222,8.19415010099979,513,Degenerative,3
5.33333333333333,10.6600935623534,517,Degenerative,3
6.77777777777778,7.26203592788318,535,Degenerative,3
23.3333333333333,25.8193623873515,539,Degenerative,3
16.5555555555556,6.495826693723,552,Degenerative,3
18,8.80634931801966,554,Degenerative,3
13.7777777777778,7.71226418701383,555,Degenerative,3
20,6.12080970764582,561,Degenerative,3
18.2222222222222,13.3664601638167,573,Degenerative,3
19,6.81507647455895,595,Degenerative,3
36.7777777777778,11.8115638844529,601,Degenerative,3
12.1111111111111,7.01183163383704,607,Degenerative,3
23.6666666666667,18.6047957278085,621,Degenerative,3
3.55555555555556,7.62162160143043,630,Degenerative,3
3.22222222222222,7.10265481216298,631,Degenerative,3
22.8888888888889,13.3543652492691,639,Degenerative,3
12.8888888888889,10.3701638584104,640,Degenerative,3
10.2222222222222,6.19735920231552,643,Degenerative,3
15.4444444444444,11.7843309433031,646,Degenerative,3
13,6.17973783883589,647,Degenerative,3
25,11.3143503029665,648,Degenerative,3
12.1111111111111,7.33173859165825,649,Degenerative,3
16.6666666666667,8.41507174906619,669,Degenerative,3
8.88888888888889,6.51780503631131,670,Degenerative,3
20.5555555555556,28.5484451159528,7,Degenerative,3
38.6666666666667,32.835209830311904,13,Degenerative,3
40,26.1711499557823,41,Degenerative,3
32.4444444444444,39.7487439805474,47,Degenerative,3
18.4444444444444,31.61125541282,55,Degenerative,3
22,24.6190956376545,63,Degenerative,3
22.7777777777778,30.4275596413388,109,Degenerative,3
29.4444444444444,37.2561080342712,121,Degenerative,3
33.2222222222222,37.7678680185139,125,Degenerative,3
27.5555555555556,28.0407773646276,142,Degenerative,3
26.3333333333333,35.531085103656,160,Degenerative,3
22.3333333333333,30.2410262987597,176,Degenerative,3
26,29.279926214438,179,Degenerative,3
21.8888888888889,26.3675517545898,185,Degenerative,3
34.5555555555556,34.4788875773585,187,Degenerative,3
15.6666666666667,24.5914651724507,189,Degenerative,3
39.4444444444444,40.7416248365251,191,Degenerative,3
35.2222222222222,37.7332393056903,193,Degenerative,3
37,35.4610090100377,194,Degenerative,3
31.5555555555556,28.2355580506696,195,Degenerative,3
43.6666666666667,39.1256592162025,201,Degenerative,3
28.5555555555556,27.6148202247059,204,Degenerative,3
36.1111111111111,41.0077835474719,213,Degenerative,3
17.6666666666667,28.5324821658186,214,Degenerative,3
18.7777777777778,26.6040784520219,215,Degenerative,3
40,43.9305560866467,216,Degenerative,3
21.1111111111111,29.8803137476147,235,Degenerative,3
20.5555555555556,30.0088854154191,238,Degenerative,3
16.5555555555556,25.0376488265604,250,Degenerative,3
24.1111111111111,30.4369490126677,303,Degenerative,3
